time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_good_high_claim,statistics_big_chance_missed,home_manager,statistics_accurate_cross,statistics_blocked_scoring_attempt,statistics_total_offside,statistics_penalty_conceded,statistics_penalty_save,statistics_error_lead_to_a_shot,statistics_penalty_won,statistics_hit_woodwork,statistics_punches,statistics_penalty_miss,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_last_man_tackle,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_clearance_off_line,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_goals_prevented
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Diego Alves,1,G,FALSE,NA,11,9,2,NA,NA,NA,NA,2,2,90,17,6.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Pará,21,D,FALSE,NA,44,38,5,3,2,3,2,NA,NA,90,71,6.3,13,3,3,6,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Léo Duarte,30,D,FALSE,NA,55,47,4,2,5,1,2,NA,NA,90,61,6.6,8,NA,2,4,NA,NA,2,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Rodrigo Caio,3,D,FALSE,NA,48,42,NA,NA,9,8,1,NA,NA,90,65,7.2,7,NA,5,6,NA,NA,3,2,NA,8,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Renê,6,D,FALSE,NA,58,45,4,1,6,1,1,NA,NA,90,81,6.8,19,2,3,6,2,NA,2,1,1,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Willian Arão,5,M,FALSE,NA,51,41,1,NA,6,2,NA,NA,NA,68,60,6.9,12,2,2,3,NA,NA,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Gustavo Cuéllar,8,M,FALSE,NA,67,66,3,3,4,2,NA,NA,NA,90,85,6.5,5,NA,1,7,NA,NA,3,1,NA,NA,2,4,NA,3,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Everton Ribeiro,7,M,FALSE,NA,55,36,4,1,7,NA,1,NA,NA,90,75,6.8,30,4,NA,5,4,3,NA,1,2,3,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,Filipe Luis,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Diego,10,M,FALSE,TRUE,68,59,6,2,9,1,3,NA,NA,90,84,7.3,12,2,NA,3,4,4,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Bruno Henrique,27,M,FALSE,NA,16,10,NA,NA,9,2,3,NA,NA,87,36,6.6,16,NA,1,6,2,1,NA,2,NA,4,NA,1,NA,2,1,NA,1,NA,NA,NA,NA,Filipe Luis,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Gabriel Barbosa,9,F,FALSE,NA,19,15,NA,NA,7,NA,3,NA,NA,75,38,7,10,3,1,4,4,3,1,4,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,Filipe Luis,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Vitinho,11,M,TRUE,NA,4,1,1,NA,1,NA,1,NA,NA,22,9,6.3,6,1,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Fernando Uribe,20,F,TRUE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,9,1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,César Dutra,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Thiago da Silva,24,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Rhodolfo,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Rodinei,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Miguel Trauco,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Hugo Moura,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Ronaldo,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Giorgian De Arrascaeta,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Vitor Gabriel,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,19,home,Flamengo,Peñarol,Estádio do Maracanã,"Copa Libertadores, Group D",0,1,Diego Aguirre,Lucas Silva,23,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Diego Alves,1,G,FALSE,NA,17,14,6,3,NA,NA,NA,3,3,90,25,6.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Pará,21,D,FALSE,NA,53,46,1,1,3,NA,NA,NA,NA,90,66,8,11,6,NA,NA,1,1,1,NA,3,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,Filipe Luis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Léo Duarte,30,D,FALSE,NA,30,28,2,1,1,3,NA,NA,NA,90,36,6.6,3,NA,1,2,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Rodrigo Caio,3,D,FALSE,NA,44,41,3,3,10,2,1,NA,NA,90,56,7,4,1,1,3,NA,NA,2,2,NA,7,1,2,NA,NA,NA,NA,2,NA,NA,NA,1,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Renê,6,D,FALSE,NA,57,51,3,3,6,NA,NA,NA,NA,87,91,7.1,14,5,NA,2,2,2,3,1,1,2,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,Filipe Luis,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Willian Arão,5,M,FALSE,NA,52,49,4,3,2,1,1,NA,NA,90,65,7.5,3,1,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,1,Filipe Luis,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Gustavo Cuéllar,8,M,FALSE,NA,82,71,8,6,5,NA,NA,NA,NA,90,97,7.7,13,NA,NA,5,1,1,3,2,1,NA,3,4,1,NA,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Everton Ribeiro,7,M,FALSE,NA,48,41,3,2,7,NA,1,NA,NA,81,69,9.1,14,4,1,4,6,5,1,NA,3,1,2,NA,NA,NA,2,2,1,1,NA,NA,NA,Filipe Luis,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Diego,10,M,FALSE,TRUE,49,40,1,1,4,NA,1,NA,NA,70,60,8,10,1,NA,1,3,3,NA,NA,3,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,Filipe Luis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Giorgian De Arrascaeta,14,M,FALSE,NA,47,41,5,5,9,NA,1,NA,NA,90,79,9.8,15,9,1,4,7,6,NA,1,7,1,NA,1,NA,1,5,1,NA,NA,1,NA,NA,Filipe Luis,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Bruno Henrique,27,F,FALSE,NA,19,16,NA,NA,10,3,3,NA,NA,90,39,8.1,8,1,NA,2,4,2,NA,NA,3,3,NA,3,NA,NA,NA,NA,3,2,3,NA,2,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Vitinho,11,M,TRUE,NA,12,9,2,1,1,NA,NA,NA,NA,20,18,7.1,5,2,1,2,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Lucas Silva,23,F,TRUE,NA,5,5,NA,NA,NA,NA,NA,NA,NA,9,7,6.7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Miguel Trauco,13,D,TRUE,NA,4,2,1,NA,NA,NA,NA,NA,NA,3,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,César Dutra,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Thiago da Silva,24,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Thuler,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Klebinho,18,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Rhodolfo,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Rodinei,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Hugo Moura,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Ronaldo,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,21,home,Flamengo,CD San José,Estádio do Maracanã,"Copa Libertadores, Group D",6,1,NA,Vitor Gabriel,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filipe Luis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Diego Alves,1,G,FALSE,NA,29,17,18,6,1,2,NA,NA,1,83,34,6,12,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Pará,21,D,FALSE,NA,31,24,6,2,3,1,NA,NA,NA,90,49,7.2,12,3,NA,NA,NA,NA,NA,1,1,NA,NA,3,1,NA,NA,NA,NA,1,1,NA,NA,Pablo Andres Sanchez,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Léo Duarte,30,D,FALSE,NA,30,22,5,1,7,6,2,NA,NA,90,40,6.4,8,NA,3,4,NA,NA,NA,NA,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Rodrigo Caio,3,D,FALSE,NA,34,25,5,2,9,12,2,NA,NA,90,56,7.3,9,NA,1,3,NA,NA,4,2,NA,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Renê,6,D,FALSE,NA,42,33,8,3,5,NA,1,NA,NA,90,72,6,17,2,3,10,NA,NA,1,3,NA,1,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Willian Arão,5,M,FALSE,NA,49,47,4,4,1,2,NA,NA,NA,90,56,6.5,4,NA,1,4,1,1,1,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Gustavo Cuéllar,8,M,FALSE,NA,43,39,4,3,13,3,2,NA,NA,90,65,7.4,6,NA,1,6,3,2,NA,NA,1,NA,3,9,NA,1,NA,NA,NA,NA,NA,NA,NA,Pablo Andres Sanchez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flamengo,2019,24,away,LDU,Flamengo,Estadio Rodrigo Paz Delgado,"Copa Libertadores, Group D",2,1,Filipe Luis,Everton Ribeiro,7,M,FALSE,TRUE,54,44,6,3,3,1,NA,NA,NA,90,69,6.6,14,NA,1,5,4,3,NA,1,1,NA,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,Pablo Andres Sanchez,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
