time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_total_offside,statistics_good_high_claim,home_manager,statistics_goals,statistics_punches,statistics_penalty_won,statistics_penalty_miss,statistics_big_chance_created,statistics_big_chance_missed,statistics_goal_assist,statistics_hit_woodwork,statistics_error_lead_to_a_goal,statistics_penalty_conceded,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_own_goals,statistics_error_lead_to_a_shot,statistics_clearance_off_line,statistics_penalty_shootout_save,statistics_last_man_tackle,statistics_penalty_save,statistics_expected_goals,statistics_expected_assists,statistics_goals_prevented
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Lucas Perri,18,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Diego Costa,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Léo,16,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Welington,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Rafael Silva,55,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Liziero,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,78,home,São Paulo,Sport Recife,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,2,0,Pepa,Éder,23,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Tiago Volpi,1,G,FALSE,NA,32,25,20,13,NA,NA,NA,4,4,90,46,6.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Gabriel Sara,21,D,FALSE,NA,45,39,1,1,7,2,2,NA,NA,90,70,6.3,16,2,NA,1,6,1,1,NA,1,NA,2,2,2,NA,NA,2,NA,1,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Miranda,22,D,FALSE,TRUE,60,53,5,2,7,3,3,NA,NA,90,68,7,7,NA,NA,NA,2,NA,NA,NA,2,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Robert Arboleda,5,D,FALSE,NA,61,48,3,NA,9,6,3,NA,NA,90,80,6.7,16,1,NA,3,5,NA,NA,1,NA,NA,6,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Léo,16,D,FALSE,NA,55,50,2,1,6,3,3,NA,NA,90,73,6.5,9,2,1,NA,2,3,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Emiliano Rigoni,77,M,FALSE,NA,14,11,2,2,2,NA,NA,NA,NA,73,21,6.4,6,1,NA,NA,2,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Rodrigo Nestor,25,M,FALSE,NA,40,34,4,3,4,NA,1,NA,NA,73,50,6.6,8,NA,NA,NA,7,1,NA,1,1,NA,NA,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Igor Gomes,26,M,FALSE,NA,42,36,2,2,NA,NA,NA,NA,NA,70,43,6.1,6,NA,NA,NA,5,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Martín Benítez,8,M,FALSE,NA,15,8,3,1,2,NA,1,NA,NA,45,26,6.2,11,NA,NA,2,6,2,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Welington,34,M,FALSE,NA,12,9,1,NA,1,1,1,NA,NA,45,25,6.5,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Jonathan Calleri,30,F,FALSE,NA,14,7,NA,NA,5,2,NA,NA,NA,90,24,6.6,12,1,NA,3,6,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Igor Vinícius,2,D,TRUE,NA,17,13,2,1,6,1,1,NA,NA,45,35,6.2,8,1,1,NA,6,3,1,NA,2,NA,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Marquinhos,47,F,TRUE,NA,18,15,NA,NA,6,1,1,NA,NA,45,28,7,4,1,NA,1,1,2,2,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Gabriel Neves,15,M,TRUE,NA,38,34,1,1,NA,NA,NA,NA,NA,20,40,6.6,5,NA,NA,NA,2,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Liziero,14,M,TRUE,NA,23,21,1,NA,1,NA,NA,NA,NA,17,28,6.4,5,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Juan,31,F,TRUE,NA,2,1,NA,NA,NA,NA,NA,NA,NA,17,8,6.3,4,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Lucas Perri,18,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Reinaldo,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Diego Costa,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Bruno Alves,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Vitor Bueno,12,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Talles Costa,37,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,79,away,Grêmio,São Paulo,Arena do Grêmio,Brasileirão Série A,3,0,Luis Zubeldia,Caio Matheus,33,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Renato Portaluppi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Tiago Volpi,1,G,FALSE,NA,23,12,16,5,NA,NA,NA,NA,2,90,27,6.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Igor Vinícius,2,D,FALSE,NA,35,29,4,3,5,2,NA,NA,NA,90,64,6.8,13,2,1,NA,10,3,1,1,6,NA,NA,1,4,NA,1,1,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Robert Arboleda,5,D,FALSE,NA,39,27,11,2,4,7,NA,NA,NA,90,47,6.3,12,NA,NA,NA,4,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Miranda,22,D,FALSE,TRUE,38,35,5,3,6,9,2,NA,NA,90,54,7.5,4,1,NA,2,2,1,1,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Reinaldo,6,D,FALSE,NA,40,30,7,4,NA,NA,NA,NA,NA,83,61,6.9,19,9,3,2,3,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Rodrigo Nestor,25,M,FALSE,NA,34,29,3,2,5,1,1,NA,NA,90,46,6.8,9,NA,NA,1,6,3,1,1,1,3,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Liziero,14,M,FALSE,NA,32,28,4,4,1,1,NA,NA,NA,67,37,6.2,6,NA,NA,NA,6,NA,NA,1,3,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Igor Gomes,26,M,FALSE,NA,27,25,1,1,8,NA,2,NA,NA,90,39,6.5,6,NA,NA,NA,6,3,3,NA,4,NA,2,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Luciano,11,F,FALSE,NA,26,18,3,3,6,1,3,NA,NA,77,44,8.3,13,NA,NA,NA,5,3,1,NA,1,NA,1,NA,1,1,NA,2,3,NA,NA,NA,NA,NA,Luis Zubeldia,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Jonathan Calleri,30,F,FALSE,NA,18,15,NA,NA,4,2,1,NA,NA,83,31,7.3,6,NA,NA,4,7,1,1,NA,1,NA,1,NA,1,NA,NA,2,1,1,NA,NA,NA,NA,Luis Zubeldia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Emiliano Rigoni,77,F,FALSE,NA,18,13,1,1,1,1,NA,NA,NA,83,24,7.6,7,2,1,NA,1,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Gabriel Neves,15,M,TRUE,NA,10,7,1,NA,1,NA,NA,NA,NA,23,13,6.5,4,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Marquinhos,47,F,TRUE,NA,8,7,NA,NA,2,NA,NA,NA,NA,13,14,6.8,3,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Léo,16,D,TRUE,NA,NA,NA,NA,NA,1,NA,1,NA,NA,12,3,6.3,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Martín Benítez,8,M,TRUE,NA,6,4,1,1,2,NA,1,NA,NA,12,10,6.8,3,2,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Juan,31,F,TRUE,NA,2,2,NA,NA,NA,1,NA,NA,NA,12,3,6.4,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Lucas Perri,18,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Welington,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Bruno Alves,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Diego Costa,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Rafael Silva,55,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Vitor Bueno,12,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Paulo,2021,80,home,São Paulo,Juventude,Estádio Cícero Pompeu de Toledo,Brasileirão Série A,3,1,Jair Ventura,Pablo,9,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luis Zubeldia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
